va,vb,exp,sim,sign_error,exp_error,man_error
f4a9,c362,7c00,7c4c,False,0,-76
cbe1,dafc,6ae1,6ae0,False,0,1
2114,6dc0,534d,534c,False,0,1
65df,053e,2fb2,2fb1,False,0,1
2624,2ac6,1533,1532,False,0,1
85fe,9e2e,0009,0000,False,0,9
2542,3d1b,26b6,26b5,False,0,1
d083,1017,a49d,a49c,False,0,1
271a,2a3d,158a,1589,False,0,1
2716,2e57,199e,199d,False,0,1
d39b,97ec,2f88,2f87,False,0,1
0670,a9be,804a,8000,False,0,74
b170,63d2,d951,d950,False,0,1
3c74,9260,9319,9318,False,0,1
0d15,b718,8882,8881,False,0,1
8660,b894,03a6,034b,False,0,91
2010,63a6,47c5,47c4,False,0,1
b56b,29fb,a40d,a40c,False,0,1
9ef0,9d20,0239,0000,False,0,569
4c38,a0f9,b13f,b13e,False,0,1
1042,c028,946d,946c,False,0,1
bdea,8fc0,11bb,11ba,False,0,1
0f60,3374,06df,06de,False,0,1
17f9,d5d3,b1ce,b1cd,False,0,1
10c5,e956,be5d,be5c,False,0,1
644f,8927,b18d,b18c,False,0,1
1819,0934,0005,0000,False,0,5
7021,0185,3246,35b2,False,-1,148
afec,3edc,b2cb,b2ca,False,0,1
366c,6de2,68b9,68b8,False,0,1
91b4,29a0,8201,8000,False,0,513
dfe7,5c80,fc00,8071,False,31,-113
2a4d,60cd,4f90,4f8f,False,0,1
55d0,43c6,5da6,5da5,False,0,1
a150,9547,00e0,0000,False,0,224
1c50,51a1,3212,3211,False,0,1
93a1,8fb9,0007,0000,False,0,7
8fc2,921e,0006,0000,False,0,6
502b,2f27,4374,4373,False,0,1
6d4a,cd86,fc00,ff4d,False,0,-845
2198,89bf,8020,8000,False,0,32
d2b7,4f61,e632,e631,False,0,1
cfbd,d9c6,6d96,6d95,False,0,1
a361,0ef8,8067,8000,False,0,103
a1e6,0a58,8025,8000,False,0,37
9a23,0571,8004,8000,False,0,4
9f8d,2174,8526,8525,False,0,1
162d,6d62,4828,4827,False,0,1
eed2,9a20,4d39,4d38,False,0,1
8441,d3dc,1c2e,1c2d,False,0,1
8628,aaa9,0052,0000,False,0,82
125f,04c5,0001,0000,False,0,1
966f,30c0,8ba4,8ba3,False,0,1
c128,f6b0,7c00,7c4f,False,0,-79
ec9a,0c34,bcd6,bcd5,False,0,1
4274,b4df,bbdc,bbdb,False,0,1
21bb,04ab,000d,0000,False,0,13
cba6,3aaf,ca64,ca63,False,0,1
a42e,1fdb,881b,881a,False,0,1
a182,6069,c613,c612,False,0,1
9c12,6147,c15f,c15e,False,0,1
c198,f657,7c00,7c6e,False,0,-110
de21,128d,b505,b504,False,0,1
4484,09d6,1297,1296,False,0,1
d6a3,8750,2211,2210,False,0,1
284e,f034,dc86,dc85,False,0,1
0946,76db,4485,4484,False,0,1
9845,f1f3,4e5a,4e59,False,0,1
1c02,499d,29a0,299f,False,0,1
96a2,a368,0189,0000,False,0,393
4aef,6383,7283,7282,False,0,1
9725,866c,0003,0000,False,0,3
3fde,6540,692a,6929,False,0,1
6b73,9bf4,cb68,cb67,False,0,1
d68e,bedb,599e,599d,False,0,1
4030,5d67,61a8,61a7,False,0,1
2a37,942a,833c,8278,False,0,196
122e,9dd5,8048,8000,False,0,72
5836,2dda,4a29,4a28,False,0,1
8f25,8e1a,0003,0000,False,0,3
1bf0,8ef8,801c,8000,False,0,28
00b5,3508,0039,0000,False,0,57
c8cf,f0b1,7c00,7da3,False,0,-419
9d7e,989e,00cb,0000,False,0,203
18f4,9e4c,80fa,8000,False,0,250
0ac4,9488,8004,8000,False,0,4
71c9,a833,de13,de12,False,0,1
6ad3,b8ec,e833,e832,False,0,1
01dd,4580,0920,0c07,False,-1,281
8487,26e8,801f,8000,False,0,31
2960,0db8,00f6,0000,False,0,246
0f5e,45e5,196e,196d,False,0,1
2a70,77fd,666e,666d,False,0,1
6fe0,cf6d,fc00,834f,False,31,-847
042f,5af1,2343,2342,False,0,1
bef9,7518,f871,f870,False,0,1
e738,2305,ce56,ce55,False,0,1
a131,c35e,28c8,28c7,False,0,1
5059,ccce,e139,e138,False,0,1
0a37,cc20,9a69,9a68,False,0,1
f16f,45fa,fc00,fc0f,False,0,-15
c689,f26c,7c00,7d3e,False,0,-318
1dfe,ab76,8d97,8d96,False,0,1
4d2b,9b7f,acd8,acd7,False,0,1
1da5,9f48,8292,8000,False,0,658
8e8b,a8ee,0102,0000,False,0,258
a22d,ed10,53d1,53d0,False,0,1
3ec0,43c1,468b,468a,False,0,1
0e7b,9990,8012,8000,False,0,18
d529,937f,2cd6,2cd5,False,0,1
dd5e,5e90,fc00,8067,False,31,-103
b4e1,4a9f,c40a,c409,False,0,1
e65a,06de,b174,b173,False,0,1
be0b,62c6,e51e,e51d,False,0,1
8be4,5ca0,ac90,ac8f,False,0,1
089c,6568,323b,323a,False,0,1
f05a,bc35,7094,7093,False,0,1
1cdc,c3b4,a4ae,a4ad,False,0,1
e1ec,da77,7c00,00c9,False,31,-201
e034,5996,fc00,fdde,False,0,-478
27b4,c8ff,b4d0,b4cf,False,0,1
8a3f,9b68,000c,0000,False,0,12
4211,5570,5c20,5c1f,False,0,1
28c1,d4be,c1a3,c1a2,False,0,1
3d54,1b1d,1cbd,1cbc,False,0,1
f3ec,9db2,55a4,55a3,False,0,1
bff7,e8d2,6ccd,6ccc,False,0,1
034c,71aa,38ab,392a,False,0,-127
ea84,4fdd,fc00,fe67,False,0,-615
bad7,b121,3063,3062,False,0,1
af62,2e19,a1a1,a1a0,False,0,1
511c,5fcf,74fd,74fc,False,0,1
9a49,24ad,83ac,8358,False,0,84
9540,a41c,0159,0000,False,0,345
010c,1c25,0001,0000,False,0,1
2de1,f5ed,e85b,e85a,False,0,1
10d3,2668,00f7,0000,False,0,247
248c,440e,2c9c,2c9b,False,0,1
37c1,ea3c,e60b,e60a,False,0,1
6bee,3556,654a,6549,False,0,1
7572,37a0,7131,7130,False,0,1
8b0f,f7e1,46f4,46f3,False,0,1
92be,a204,00a2,0000,False,0,162
1b90,23df,03b8,0000,False,0,952
3ece,6d27,7062,7061,False,0,1
0060,ef53,a97e,b401,False,-3,381
14dd,e651,bfae,bfad,False,0,1
40ce,1890,1d7b,1d7a,False,0,1
ee84,9a6e,4d3d,4d3c,False,0,1
11ae,7038,45fe,45fd,False,0,1
d459,2158,b9cf,b9ce,False,0,1
af7a,5180,c524,c523,False,0,1
6eb9,4244,7544,7543,False,0,1
86ee,9b0e,0006,0000,False,0,6
a5d6,838c,0015,0000,False,0,21
8931,15f4,8004,8000,False,0,4
d330,4050,d7c0,d7bf,False,0,1
444a,828b,8974,8b04,False,0,-400
3151,8704,812a,8000,False,0,298
0a18,a059,801a,8000,False,0,26
72a4,9ca6,d3b8,d3b7,False,0,1
4f38,1067,23f2,23f1,False,0,1
2890,bbde,a87d,a87c,False,0,1
1482,d557,ae05,ae04,False,0,1
d5a3,e3ea,7c00,7d93,False,0,-403
a66f,0c40,806d,8000,False,0,109
3193,4f52,451a,4519,False,0,1
46d6,d1f6,dd18,dd17,False,0,1
2c35,5af0,4b4c,4b4b,False,0,1
ee0f,ceb3,7c00,0112,False,31,-274
b2b6,a8ee,2023,2022,False,0,1
05b1,ad63,807b,8000,False,0,123
a351,b418,1b7d,1b7c,False,0,1
8e03,28a3,80df,8000,False,0,223
663b,548b,7c00,7f13,False,0,-787
667f,1d23,482c,482b,False,0,1
c5fa,0232,8a8f,8ca0,False,-1,495
db80,63b6,fc00,833a,False,31,-826
9156,cf59,24e7,24e6,False,0,1
4c17,84aa,94c5,94c4,False,0,1
a704,f83e,6371,6370,False,0,1
0691,98ac,8004,8000,False,0,4
20cf,0bfc,0026,0000,False,0,38
be24,13ca,95fb,95fa,False,0,1
d76d,6330,fc00,feab,False,0,-683
8e24,85f8,0001,0000,False,0,1
8fa0,270b,80d7,8000,False,0,215
8163,ac50,0018,0000,False,0,24
1674,9730,802e,8000,False,0,46
2538,4c3e,3589,3588,False,0,1
a921,c10d,2e7a,2e79,False,0,1
9be8,8689,0006,0000,False,0,6
15a1,5a25,3453,3452,False,0,1
82fe,ee38,34a7,356f,False,0,-200
9755,6fee,cb45,cb44,False,0,1
d764,ac62,480d,480c,False,0,1
0cd9,5871,2962,2961,False,0,1
84c7,bde8,070e,070d,False,0,1
f6fc,c722,7c00,023a,False,31,-570
bfbc,1932,9d06,9d05,False,0,1
e164,5674,fc00,fc59,False,0,-89
08b1,2f69,0116,0000,False,0,278
cf12,e205,7552,7551,False,0,1
dd6a,01da,a103,a3eb,False,0,-744
093d,d4a7,a218,a217,False,0,1
5af0,093f,288d,288c,False,0,1
4c4e,ddc5,ee36,ee35,False,0,1
a068,223a,86dc,86db,False,0,1
697e,4c8b,7a3d,7a3c,False,0,1
a443,4eb8,b729,b728,False,0,1
c18c,dad2,60bb,60ba,False,0,1
0b9e,d9e4,a99c,a99b,False,0,1
1624,96b9,8029,8000,False,0,41
7a23,88de,c778,c777,False,0,1
2ce1,9970,8aa2,8aa1,False,0,1
3478,c190,ba37,ba36,False,0,1
d818,38ee,d50c,d50b,False,0,1
d390,2370,bb08,bb07,False,0,1
0a21,3db4,0c5f,0c5e,False,0,1
0776,db81,a700,a6ff,False,0,1
a8ae,1a86,87a2,87a1,False,0,1
0a35,923c,8002,8000,False,0,2
2400,0678,001a,0000,False,0,26
dd64,121d,b41f,b41e,False,0,1
d38a,6550,fc00,fd01,False,0,-257
5f24,b187,d4ef,d4ee,False,0,1
a3c9,7801,dfcb,dfca,False,0,1
a398,6fde,d778,d777,False,0,1
37fb,3d01,38fe,38fd,False,0,1
14e0,c63a,9f97,9f96,False,0,1
2969,626c,5058,5057,False,0,1
c524,4d8b,d720,d71f,False,0,1
b884,0d55,8a05,8a04,False,0,1
17eb,a4c6,825d,8000,False,0,605
c5c4,ee91,78bc,78bb,False,0,1
2524,cf9c,b8e4,b8e3,False,0,1
c254,c341,49bd,49bc,False,0,1
4108,4304,486a,4869,False,0,1
0100,f6b7,b6b7,bc32,False,-2,645
4d1c,e479,f5b7,f5b6,False,0,1
88ba,ad20,00c2,0000,False,0,194
3a6e,245a,22ff,22fe,False,0,1
c95f,ad5e,3b35,3b34,False,0,1
90d4,17ed,8013,8000,False,0,19
4718,0010,0072,0b34,False,-2,-706
e01a,c7c9,6bfc,6bfb,False,0,1
c121,8914,0e83,0e82,False,0,1
d240,2357,b9bc,b9bb,False,0,1
bed7,32ee,b5ed,b5ec,False,0,1
dc9a,27a0,c863,c862,False,0,1
e4dc,959e,3ed3,3ed2,False,0,1
26cc,f8b4,e3fe,e3fd,False,0,1
d6c2,906e,2b7c,2b7b,False,0,1
044b,28aa,0028,0000,False,0,40
37d9,e08a,dc74,dc73,False,0,1
d348,5e5a,f5c8,f5c7,False,0,1
d5e8,a0c5,3b0b,3b0a,False,0,1
49e8,244b,3257,3256,False,0,1
66ae,3bd6,668b,668a,False,0,1
3a8f,412a,403c,403b,False,0,1
d650,bae5,5571,5570,False,0,1
4226,38b2,3f38,3f37,False,0,1
1e4d,b58b,985e,985d,False,0,1
3154,c433,b998,b997,False,0,1
1945,9018,8016,8000,False,0,22
83b8,2dc4,8056,8000,False,0,86
3704,a28d,9dbf,9dbe,False,0,1
ed75,b0d0,6291,6290,False,0,1
6814,a0f8,cd11,cd10,False,0,1
24e8,c55c,ae93,ae92,False,0,1
81d0,1c61,8002,8000,False,0,2
abb4,c6c7,3687,3686,False,0,1
d6a4,1a42,b532,b531,False,0,1
4332,6378,6ab8,6ab7,False,0,1
9f3e,b574,18f0,18ef,False,0,1
237b,2e96,1629,1628,False,0,1
ac12,2a2a,9a46,9a45,False,0,1
bc6c,ce79,4f28,4f27,False,0,1
aeb5,5f91,d258,d257,False,0,1
abb6,b3b2,236b,236a,False,0,1
4e94,e725,f9e0,f9df,False,0,1
070b,5acd,25fd,25fc,False,0,1
53c0,4722,5ee9,5ee8,False,0,1
8e04,26db,80a5,8000,False,0,165
b6b6,074d,8310,8000,False,0,784
bfd0,ccc0,50a4,50a3,False,0,1
4a38,1478,22f3,22f2,False,0,1
ace2,c407,34eb,34ea,False,0,1
16c1,c688,a184,a183,False,0,1
05f4,af56,80af,8000,False,0,175
0082,7514,3128,39b9,False,-2,-145
a074,9c1e,024b,0095,False,0,438
b83c,4811,c44e,c44d,False,0,1
1bc4,5c48,3c28,3c27,False,0,1
80e2,79f5,b942,bf45,False,-1,-515
e41e,821f,285e,2a4c,False,0,-494
9138,304a,8599,8598,False,0,1
2c8d,49a9,3a71,3a70,False,0,1
d2fb,9c25,333c,333b,False,0,1
0b7c,5c70,2c27,2c26,False,0,1
9f7f,9c59,0209,0000,False,0,521
4280,9902,a012,a011,False,0,1
7690,83ff,be8e,be8f,False,0,-1
b61b,cacd,4531,4530,False,0,1
a940,32fe,a097,a096,False,0,1
5e66,4312,65a8,65a7,False,0,1
1bee,889b,8009,8000,False,0,9
b1cc,cc90,429d,429c,False,0,1
13c3,85b8,8001,8000,False,0,1
87d9,1fb0,800f,8000,False,0,15
92e1,afb4,06a0,069f,False,0,1
9e67,a1e4,04b7,04b6,False,0,1
1d88,16ca,0096,0000,False,0,150
d742,e638,7c00,01a4,False,31,-420
ac3b,d2e6,434c,434b,False,0,1
4371,64c3,6c6e,6c6d,False,0,1
dc13,1e7d,be9c,be9b,False,0,1
cf55,8120,1020,14b2,False,-1,-146
782b,82dc,bdf5,bf25,False,0,-304
db8a,028c,a0cd,a22b,False,0,-350
d0e2,1e42,b3a4,b3a3,False,0,1
2717,5a31,457d,457c,False,0,1
8a61,338d,8303,8000,False,0,771
27c2,6530,5108,5107,False,0,1
088f,7995,465d,465c,False,0,1
72d0,c84a,fc00,ff4e,False,0,-846
34bd,a84a,a115,a114,False,0,1
879a,1391,8002,8000,False,0,2
b260,c690,3d3b,3d3a,False,0,1
be69,98c5,1ba5,1ba4,False,0,1
b33a,79eb,f159,f158,False,0,1
ddc8,8244,228d,2487,False,-1,518
cbb3,0b01,9abe,9abd,False,0,1
7b5c,34d8,7475,7474,False,0,1
ae93,95cc,08c4,08c3,False,0,1
6bdf,32dc,62c0,62bf,False,0,1
93da,8f4e,0007,0000,False,0,7
ba6d,64ef,e3ed,e3ec,False,0,1
5e7d,373e,59e0,59df,False,0,1
7966,403e,7c00,7db9,False,0,-441
b170,d7c8,4d4a,4d49,False,0,1
b637,b4a0,2f30,2f2f,False,0,1
1728,f4d4,d052,d051,False,0,1
6536,a444,cd8f,cd8e,False,0,1
3b45,9b97,9ae6,9ae5,False,0,1
4338,af0f,b65f,b65e,False,0,1
6e44,175f,49c6,49c5,False,0,1
a15c,cbd4,313f,313e,False,0,1
8581,36e0,825d,8000,False,0,605
fbfe,ad40,6d3f,6d3e,False,0,1
eb92,cfcb,7c00,7f5f,False,0,-863
3110,46e8,3c5f,3c5e,False,0,1
fa0a,bd28,7bc9,7bc8,False,0,1
3b9c,8b9e,8b3f,8b3e,False,0,1
76ac,9196,cca9,cca8,False,0,1
d5f6,52c4,ed0b,ed0a,False,0,1
62ee,d8c2,fc00,801f,False,31,-31
0758,b284,817f,8000,False,0,383
5aad,4c8b,6b95,6b94,False,0,1
0471,98ec,8003,8000,False,0,3
00e4,ca92,89da,9004,False,-2,470
e314,40c3,e837,e836,False,0,1
0d99,5aaa,2caa,2ca9,False,0,1
9724,9718,0033,0000,False,0,51
672b,383a,6393,6392,False,0,1
997c,f533,5321,5320,False,0,1
bb21,96c9,160c,160b,False,0,1
82f3,959b,0001,0000,False,0,1
b6c2,a754,2231,2230,False,0,1
5e74,1b60,3df3,3df2,False,0,1
83dc,5cb1,a487,a49b,False,0,-20
a5fa,82dc,0011,0000,False,0,17
d891,0ded,aac4,aac3,False,0,1
5d5d,4927,6ae9,6ae8,False,0,1
d254,e60f,7c00,7cca,False,0,-202
ee9d,cc26,7c00,7edb,False,0,-731
d22e,da98,7118,7117,False,0,1
43d8,b4a5,bc8e,bc8d,False,0,1
93ac,f455,4c28,4c27,False,0,1
0d84,081e,0001,0000,False,0,1
3a86,8444,837a,82f4,False,0,134
a7e8,1554,82a2,8000,False,0,674
e2cc,d636,7c00,7d46,False,0,-326
5094,dcb3,f161,f160,False,0,1
6061,55cd,7a5a,7a59,False,0,1
2579,d0dc,baa6,baa5,False,0,1
2bf3,db02,caf7,caf6,False,0,1
c725,a961,34ce,34cd,False,0,1
6d27,91c5,c36f,c36e,False,0,1
5797,e69c,fc00,8245,False,31,-581
e57f,ca14,742d,742c,False,0,1
1da4,cc27,addb,adda,False,0,1
0c46,9666,8007,8000,False,0,7
298a,8e8b,8122,8000,False,0,290
0208,a3ab,8008,8000,False,0,8
0242,3508,00b6,0000,False,0,182
1d8e,0ad8,0013,0000,False,0,19
7738,943a,cfa1,cfa0,False,0,1
5dba,0ffe,31b9,31b8,False,0,1
904a,411f,957e,957d,False,0,1
908d,6fcd,c470,c46f,False,0,1
6ea4,808b,ab36,b38a,False,-2,-84
3ec2,d8b8,dbf9,dbf8,False,0,1
1aa0,b59f,94a8,94a7,False,0,1
5a80,ba78,d942,d941,False,0,1
efba,0202,b3c2,b5cd,False,-1,501
4339,b568,bce2,bce1,False,0,1
08e6,d6ff,a449,a448,False,0,1
5885,2bda,4870,486f,False,0,1
0e58,8820,8001,8000,False,0,1
5c26,d13d,f16f,f16e,False,0,1
93b2,7971,d13c,d13b,False,0,1
18a0,0d1b,000c,0000,False,0,12
21d8,746e,5a79,5a78,False,0,1
e3d0,01b7,a6b3,a994,False,-1,287
658c,1e24,4842,4841,False,0,1
3dd7,bd6b,bfe9,bfe8,False,0,1
0123,6900,29af,2e6b,False,-1,-188
af44,7a3a,eda8,eda7,False,0,1
49b1,8c82,9a6a,9a69,False,0,1
8a84,8c5b,0001,0000,False,0,1
601e,a768,cba0,cb9f,False,0,1
c796,ecee,78ad,78ac,False,0,1
25d4,5d20,4778,4777,False,0,1
c935,f397,7c00,00f0,False,31,-240
a52c,1ed8,886d,886c,False,0,1
4154,341b,3978,3977,False,0,1
32c9,7309,69f8,69f7,False,0,1
25f6,9108,80f0,8000,False,0,240
57cb,28c0,44a1,44a0,False,0,1
bf1c,c624,4975,4974,False,0,1
61c0,a074,c667,c666,False,0,1
34fd,f3b9,ecd1,ecd0,False,0,1
b37a,b713,2e9d,2e9c,False,0,1
9d70,8672,0009,0000,False,0,9
2b38,6d16,5c97,5c96,False,0,1
2790,383d,2402,2401,False,0,1
e3d4,cfba,7790,778f,False,0,1
59b0,465a,6484,6483,False,0,1
ce94,1b80,ae2b,ae2a,False,0,1
b630,8e85,090b,090a,False,0,1
1830,21a4,017a,0000,False,0,378
314e,b258,a835,a834,False,0,1
66fe,5591,7c00,00dd,False,31,-221
2c1a,8a47,80ce,8000,False,0,206
4139,6a08,6fe0,6fdf,False,0,1
6c84,2ac6,5ba6,5ba5,False,0,1
38e8,c910,c636,c635,False,0,1
8e0b,2618,8093,8000,False,0,147
ae77,b63c,290a,2909,False,0,1
9c7a,189f,80a5,8000,False,0,165
5638,96e6,b15d,b15c,False,0,1
e3a5,0c18,b3d3,b3d2,False,0,1
1f30,41ab,2518,2517,False,0,1
4283,566f,5d3d,5d3c,False,0,1
d572,119c,aba3,aba2,False,0,1
8929,e563,32f3,32f2,False,0,1
8863,0fb8,8001,8000,False,0,1
e53d,c254,6c25,6c24,False,0,1
4920,d47f,e1c3,e1c2,False,0,1
e9c0,9741,4537,4536,False,0,1
879b,0c7b,8001,8000,False,0,1
183d,9989,805e,8000,False,0,94
c887,b416,40a0,409f,False,0,1
3879,d075,ccfc,ccfb,False,0,1
8a0c,ca11,1896,1895,False,0,1
0738,17ff,0004,0000,False,0,4
e634,2621,d0c1,d0c0,False,0,1
1668,b5e8,90bb,90ba,False,0,1
2fde,a0fc,94e7,94e6,False,0,1
9e09,8758,000b,0000,False,0,11
dbe0,8d5c,2d47,2d46,False,0,1
8b90,adc2,015c,0000,False,0,348
03a0,61e1,2954,299a,False,0,-70
6f35,2f74,62b7,62b6,False,0,1
ab6e,58c6,c86f,c86e,False,0,1
d6c0,306a,cb73,cb72,False,0,1
1abc,6337,4213,4212,False,0,1
5240,de14,f4c0,f4bf,False,0,1
13b9,a083,808b,8000,False,0,139
bce0,b6ac,3811,3810,False,0,1
bdf3,41c8,c44d,c44c,False,0,1
9950,dff8,3d4b,3d4a,False,0,1
0550,167c,0002,0000,False,0,2
b5fe,a5e0,2067,2066,False,0,1
44f7,7502,7c00,7e37,False,0,-567
5edf,bde7,e112,e111,False,0,1
9d48,7935,dae0,dadf,False,0,1
121a,8d92,8004,8000,False,0,4
7396,3834,6ff9,6ff8,False,0,1
56ff,81eb,9ab6,9d2c,False,-1,394
914c,721c,c80c,c80b,False,0,1
dd2b,db52,7c00,7cba,False,0,-186
f5af,c21b,7c00,7c56,False,0,-86
6a3c,420e,70b8,70b7,False,0,1
e115,ab75,50bd,50bc,False,0,1
03ef,c4c0,8cac,8cb5,False,0,-9
49be,5edb,6cec,6ceb,False,0,1
319f,e5d6,dc1a,dc19,False,0,1
2fd9,87b1,80f1,8000,False,0,241
9a32,21dc,8245,8000,False,0,581
166f,e0f1,bbf3,bbf2,False,0,1
4b9b,f161,fc00,811d,False,31,-285
089b,0cdc,0001,0000,False,0,1
7a01,3234,70a8,70a7,False,0,1
8cbb,a6ae,007e,0000,False,0,126
00c0,be76,8136,83ac,False,0,-630
1b21,2e64,0db2,0db1,False,0,1
1200,1261,000a,0000,False,0,10
c8fc,9199,1efa,1ef9,False,0,1
93b1,da9b,325a,3259,False,0,1
81a4,5c0f,9ea9,a1b9,False,-1,240
82a0,c541,0ae5,0c59,False,-1,652
a446,1d98,85fa,85f9,False,0,1
8740,9a02,0005,0000,False,0,5
07d0,9063,8001,8000,False,0,1
729b,18b2,4fc1,4fc0,False,0,1
a018,67da,cc05,cc04,False,0,1
10ef,d3d4,a8d4,a8d3,False,0,1
39bc,b5d3,b42d,b42c,False,0,1
2f8b,3faa,333a,3339,False,0,1
67d2,40e4,6cc8,6cc7,False,0,1
ea0e,2044,ce75,ce74,False,0,1
8c66,cb96,1c2c,1c2b,False,0,1
aea0,528c,c56c,c56b,False,0,1
9d4e,bb1f,1cb9,1cb8,False,0,1
34f4,1114,0a4a,0a49,False,0,1
9cf1,4a9d,ac16,ac15,False,0,1
97f1,137e,801e,8000,False,0,30
4980,cc0a,d98e,d98d,False,0,1
1ed8,eebe,d1c5,d1c4,False,0,1
1077,05b1,0001,0000,False,0,1
9dcd,6fe1,d1b7,d1b6,False,0,1
d1ac,d0e0,66ea,66e9,False,0,1
3b18,2d88,2ce8,2ce7,False,0,1
a2a6,16ba,8166,8000,False,0,358
12dc,9c92,803f,8000,False,0,63
a7c0,bd2f,2906,2905,False,0,1
cf08,1f6d,b287,b286,False,0,1
b6dc,577c,d26b,d26a,False,0,1
2e60,1b50,0dd4,0dd3,False,0,1
95dd,6ecb,c8fb,c8fa,False,0,1
1d10,aee8,905f,905e,False,0,1
0da8,30ab,034d,0299,False,0,180
20b0,9940,818a,8000,False,0,394
17eb,6e2f,4a1f,4a1e,False,0,1
55c5,673a,7c00,0136,False,31,-310
1a21,3b0e,1968,1967,False,0,1
9154,8365,0001,0000,False,0,1
1c59,9346,803f,8000,False,0,63
8722,a334,001a,0000,False,0,26
0310,6ae9,314a,3219,False,0,-207
d577,42b6,dc96,dc95,False,0,1
08e3,a922,8064,8000,False,0,100
8053,3bf3,8052,8000,False,0,82
1ae0,3542,1485,1484,False,0,1
4c92,8d96,9e62,9e61,False,0,1
bd79,2532,a71c,a71b,False,0,1
8862,5209,9e9d,9e9c,False,0,1
a270,9b3e,02ea,0000,False,0,746
840a,22e8,800e,8000,False,0,14
0290,1beb,0003,0000,False,0,3
1036,12e7,0007,0000,False,0,7
b0a7,bd50,322e,322d,False,0,1
9494,4566,9e2e,9e2d,False,0,1
0d50,8839,8001,8000,False,0,1
de78,c8da,6bd9,6bd8,False,0,1
cec6,a839,3b27,3b26,False,0,1
219d,4272,2886,2885,False,0,1
8c16,317a,82cc,8198,False,0,308
a0a5,8418,000a,0000,False,0,10
c277,3c52,c2fc,c2fb,False,0,1
1f41,6695,49f8,49f7,False,0,1
a0d5,1ca4,82ce,819b,False,0,307
8a50,488c,972d,972c,False,0,1
0808,1e43,000d,0000,False,0,13
2db4,f043,e214,e213,False,0,1
cc7a,ed8d,7c00,7e36,False,0,-566
4cf1,e652,f7cf,f7ce,False,0,1
993c,0850,8006,8000,False,0,6
b869,e58e,6220,621f,False,0,1
00b2,99e1,8001,8000,False,0,1
0c0c,0d6b,0001,0000,False,0,1
50a8,d1fd,e6f9,e6f8,False,0,1
185f,b88b,94f7,94f6,False,0,1
ad33,f8aa,6a10,6a0f,False,0,1
a013,4490,a8a6,a8a5,False,0,1
0c6c,d8b4,a933,a932,False,0,1
3b0f,8e2d,8d73,8d72,False,0,1
8a97,1893,8008,8000,False,0,8
1806,0d40,000b,0000,False,0,11
2f1a,1d9d,10fc,10fb,False,0,1
b634,06b6,829a,8000,False,0,666
2531,f31a,dc9c,dc9b,False,0,1
b5b5,0614,822b,8000,False,0,555
0372,238c,000d,0000,False,0,13
9fe6,cec6,32b0,32af,False,0,1
8400,a411,0010,0000,False,0,16
8bf6,edec,3de5,3de4,False,0,1
b0f8,f2af,6827,6826,False,0,1
5119,e963,fc00,fedd,False,0,-733
560d,d8d0,f348,f347,False,0,1
cc38,5d90,edde,eddd,False,0,1
df30,2bbf,cef6,cef5,False,0,1
1d30,ebc2,cd08,cd07,False,0,1
3b6a,164c,15d6,15d5,False,0,1
32ff,ef0a,e628,e627,False,0,1
eea3,1700,c9cf,c9ce,False,0,1
eb74,8d36,3cdb,3cda,False,0,1
96aa,0ba0,8006,8000,False,0,6
443c,8d71,95c3,95c2,False,0,1
8c45,8a82,0001,0000,False,0,1
d0b8,325e,c783,c782,False,0,1
585c,2340,3fe7,3fe6,False,0,1
05c0,9ec2,800a,8000,False,0,10
abd4,da3d,4a1b,4a1a,False,0,1
9b9d,a2d2,033f,0000,False,0,831
de36,c21a,64bd,64bc,False,0,1
b723,0353,817c,8000,False,0,380
aeaf,3080,a385,a384,False,0,1
d688,955d,3061,3060,False,0,1
0e54,91f2,8005,8000,False,0,5
e6c8,84fa,3038,3037,False,0,1
b242,f62d,6cd5,6cd4,False,0,1
0368,39e5,0283,0000,False,0,643
a970,0148,800e,8000,False,0,14
62c0,539c,7a6c,7a6b,False,0,1
5991,1f8a,3d3f,3d3e,False,0,1
f502,ad24,6670,666f,False,0,1
3091,c445,b8e0,b8df,False,0,1
6c61,c681,f71f,f71e,False,0,1
ead8,3c0b,eaeb,eaea,False,0,1
23a0,a343,8aec,8aeb,False,0,1
955a,d910,32c6,32c5,False,0,1
c529,eb8b,74de,74dd,False,0,1
1958,22fe,0256,0000,False,0,598
0215,69c2,2dfe,3060,False,-1,414
a3b4,df62,471c,471b,False,0,1
d752,a1f4,3d73,3d72,False,0,1
8d31,0a38,8001,8000,False,0,1
a194,9da0,03ec,03d8,False,0,20
1a1b,941f,8032,8000,False,0,50
88ec,f6b2,441f,441e,False,0,1
0e1d,5e5e,30de,30dd,False,0,1
37b3,5c10,57d2,57d1,False,0,1
4da0,4329,5509,5508,False,0,1
832a,6ec0,b557,b60b,False,0,-180
91e2,049e,8001,8000,False,0,1
37ac,1140,0d09,0d08,False,0,1
cf66,91a2,2536,2535,False,0,1
2dfc,2b12,1d4a,1d49,False,0,1
2231,074c,0017,0000,False,0,23
0560,57c4,2138,2137,False,0,1
ae76,0c00,819e,8000,False,0,414
9fb0,6a35,cdf7,cdf6,False,0,1
a05c,c6b9,2b54,2b53,False,0,1
1260,e28c,b938,b937,False,0,1
30ae,3532,2a14,2a13,False,0,1
